tag,family,topology,phi,seed,diffuse_frac,theta,rho,control,params_json
P5_j00,floor,pyramid,0,23,d100,-40.0,0.0013391865650191903,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0}"
P92_pd02,floor,pyramid,0,23,d00,0.0,0.0048278155736625195,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d00,-20.0,0.006915385834872723,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d00,20.0,0.00694524310529232,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d00,-40.0,0.008142027072608471,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d00,40.0,0.008055404759943485,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d76,0.0,0.004818834830075502,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d76,-20.0,0.006965803913772106,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d76,20.0,0.007001578342169523,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d76,-40.0,0.008257277309894562,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d76,40.0,0.00816274806857109,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d100,0.0,0.0048201121389865875,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d100,-20.0,0.006983887404203415,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d100,20.0,0.007020412944257259,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d100,-40.0,0.008290666155517101,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
P92_pd02,floor,pyramid,0,23,d100,40.0,0.008201698772609234,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""paint_depth"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1}"
