tag,source,family,topology,seed,diffuse_frac,theta,rho,control,pub_worst,pub_worst_mat,params_json
AZ_comb_p00_s23,sweep_azimuth.csv,topo,comb,23,d100,-40.0,0.002227443503215909,0.049706172198057175,0.0022275468800216913,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
AZ_comb_p00_s23,sweep_azimuth.csv,topo,comb,23,d100,40.0,0.002209368161857128,0.04970351234078407,0.0022275468800216913,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.0, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""comb"", ""wall_bot"": 0.08, ""wall_top"": 0.08, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d00,0.0,0.0007321489392779768,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d00,-20.0,0.000932006340008229,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d00,20.0,0.0009342466946691275,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d00,-40.0,0.0009457118576392531,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d00,40.0,0.0009346878505311906,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d76,0.0,0.000706000195350498,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d76,-20.0,0.001478829886764288,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d76,20.0,0.0014774545561522245,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d76,-40.0,0.0021476068068295717,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d76,40.0,0.0021572872065007687,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d100,0.0,0.0007001104531809688,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d100,-20.0,0.0016638718079775572,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d100,20.0,0.0016670111799612641,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d100,-40.0,0.0025480922777205706,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
B_HONE_p0086_f030_s23,sweep_buildable.csv,topo,honeycomb,23,d100,40.0,0.002559082582592964,0.04999997094273567,0.0025590306613594294,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 0.86, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03, ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d00,0.0,0.002076825825497508,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d00,-20.0,0.00043355132220312953,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d00,20.0,0.0004004385555163026,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d00,-40.0,0.000354799791239202,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d00,40.0,0.000351426366250962,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d76,0.0,0.000740832241717726,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d76,-20.0,0.0007789186201989651,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d76,20.0,0.0009138871682807803,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d76,-40.0,0.0013282984727993608,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d76,40.0,0.0014876379864290357,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d100,0.0,0.00038246065378189087,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d100,-20.0,0.0009090953390114009,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d100,20.0,0.0010925126262009144,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d100,-40.0,0.001644139876589179,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
BL_FLAT_t050_p0550_a02_grid_s23,sweep_blade.csv,topo,,23,d100,40.0,0.001857689581811428,0.04999997094273567,0.002079399535432458,d00,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.05, ""plate_t_top"": 0.05, ""seed"": 23, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle"", ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d00,0.0,0.0007038649055175483,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d00,-20.0,0.00048461800906807184,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d00,20.0,0.0005543205770663917,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d00,-40.0,0.0006980131147429347,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d00,40.0,0.0006829919875599444,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d76,0.0,0.0013985326513648033,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d76,-20.0,0.0017138392431661487,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d76,20.0,0.001817499054595828,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d76,-40.0,0.00207691197283566,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d76,40.0,0.0020586310420185328,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d100,0.0,0.0016293121734634042,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d100,-20.0,0.0021082304883748293,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d100,20.0,0.0022367513738572598,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d100,-40.0,0.0025261165574193,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a283,sweep_anechoic.csv,floor,pyramid,23,d100,40.0,0.002516814274713397,0.04999997094273567,0.0025261165574193,d100,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d00,0.0,0.0011606424814090133,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d00,-20.0,0.000606461544521153,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d00,20.0,0.0006412464426830411,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d00,-40.0,0.0006925971829332411,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d00,40.0,0.0007081788498908281,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d76,0.0,0.0007204409339465201,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d76,-20.0,0.0009792466880753636,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d76,20.0,0.0009854277595877647,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d76,-40.0,0.0011743861250579357,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d76,40.0,0.0011681081959977746,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d100,0.0,0.0006007355405017734,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d100,-20.0,0.0010940461652353406,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d100,20.0,0.0010951333679258823,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
AN_pyr_a909,sweep_anechoic.csv,floor,pyramid,23,d100,-40.0,0.0013391865650191903,0.04999997094273567,0.0018151008989661932,d00,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5005500550055, ""tip_flat"": 0.0, ""winding"": ""out""}"
