tag,family,topology,phi,seed,diffuse_frac,theta,rho,control,params_json
P5_j00,floor,stack,0.0,23,d00,0.0,0.0011606424814090133,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d00,-20.0,0.000606461544521153,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d00,20.0,0.0006412464426830411,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d00,-40.0,0.0006925971829332411,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d00,40.0,0.0007081788498908281,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d76,0.0,0.0007204409339465201,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d76,-20.0,0.0009792465716600418,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d76,20.0,0.0009854277595877647,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d76,-40.0,0.0011743861250579357,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d76,40.0,0.0011681081959977746,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d100,0.0,0.0006007355405017734,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d100,-20.0,0.0010940461652353406,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d100,20.0,0.0010951333679258823,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d100,-40.0,0.0013391865650191903,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,stack,0.0,23,d100,40.0,0.0013366296188905835,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d00,0.0,0.00022157088096719235,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d00,-20.0,0.0003411092911846936,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d00,20.0,0.00035105631104670465,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d00,-40.0,0.0003203307278454304,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d00,40.0,0.00031731787021271884,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d76,0.0,0.0003077597066294402,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d76,-20.0,0.001014325418509543,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d76,20.0,0.0009792483178898692,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d76,-40.0,0.0017655788687989116,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d76,40.0,0.0016634251223877072,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d100,0.0,0.00033373181940987706,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d100,-20.0,0.0012383927823975682,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d100,20.0,0.0011916086077690125,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d100,-40.0,0.0022291354835033417,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10,stack,stack,0.0,23,d100,40.0,0.0021068332716822624,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10_p30,stack,stack,30.0,23,d00,0.0,0.0002060901460936293,0.04996782913804054,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""phi"": 30.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10_p30,stack,stack,30.0,23,d00,-20.0,0.00044275884283706546,0.04996568709611893,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""phi"": 30.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
P63_c10_pyr10_p30,stack,stack,30.0,23,d00,20.0,0.0004410241381265223,0.049968186765909195,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 10.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 10.0, ""tip_flat"": 0.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""phi"": 30.0, ""seed"": 23, ""top"": ""comb"", ""top_depth"": 30.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 10.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}, ""winding"": ""out""}"
