tag,family,topology,shape,pitch,open_frac,wall,edge_frac_est,seed,diffuse_frac,theta,rho,control,params_json
SP_p0550,floor,pyramid,solid pyramid,5.5,0.0,0.0,0.0,23,d100,0.0,0.000600402825511992,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5, ""tip_flat"": 0.0}"
SP_p0550,floor,pyramid,solid pyramid,5.5,0.0,0.0,0.0,23,d100,-20.0,0.0010920448694378138,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5, ""tip_flat"": 0.0}"
SP_p0550,floor,pyramid,solid pyramid,5.5,0.0,0.0,0.0,23,d100,20.0,0.0010989150032401085,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5, ""tip_flat"": 0.0}"
SP_p0550,floor,pyramid,solid pyramid,5.5,0.0,0.0,0.0,23,d100,-40.0,0.0013414064887911081,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5, ""tip_flat"": 0.0}"
SP_p0550,floor,pyramid,solid pyramid,5.5,0.0,0.0,0.0,23,d100,40.0,0.0013360382290557027,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.5, ""tip_flat"": 0.0}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d00,0.0,0.0013430860126391053,0.04917402192950249,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d00,-20.0,0.0010345695773139596,0.04916013032197952,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d00,20.0,0.001049852930009365,0.04915843904018402,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d00,-40.0,0.0011491839541122317,0.04921640455722809,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d00,40.0,0.0012039013672620058,0.04920899495482445,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d76,0.0,0.002089264104142785,0.049169767647981644,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d76,-20.0,0.0024454572703689337,0.04915720224380493,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d76,20.0,0.0020858219359070063,0.04915541410446167,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d76,-40.0,0.0030260642524808645,0.04919147863984108,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d76,40.0,0.002604686189442873,0.049185555428266525,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d100,0.0,0.0023628694470971823,0.04916999116539955,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d100,-20.0,0.0029088486917316914,0.04915701597929001,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d100,20.0,0.002446535974740982,0.04915514215826988,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d100,-40.0,0.0036333489697426558,0.04918351396918297,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o00,perf,perforated pyramid,perforated pyramid,17.67,0.0,0.5,0.05659,23,d100,40.0,0.0030718266498297453,0.04917768016457558,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.0, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d00,0.0,0.001724364934489131,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d00,-20.0,0.0013992448803037405,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d00,20.0,0.0013803349575027823,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d00,-40.0,0.0016131666488945484,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d00,40.0,0.001489879097789526,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d76,0.0,0.0022307347971946,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d76,-20.0,0.0024609537795186043,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d76,20.0,0.002147939056158066,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d76,-40.0,0.0028979822527617216,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d76,40.0,0.0024110120721161366,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d100,0.0,0.0024240007624030113,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d100,-20.0,0.002808302640914917,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d100,20.0,0.0024035333190113306,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d100,-40.0,0.0033404019195586443,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o35,perf,perforated pyramid,perforated pyramid,17.67,0.35,0.5,0.05659,23,d100,40.0,0.002733259228989482,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.35, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d00,0.0,0.002689549932256341,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d00,-20.0,0.002130126813426614,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d00,20.0,0.0020310140680521727,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d00,-40.0,0.0026156571693718433,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d00,40.0,0.0026824709493666887,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d76,0.0,0.0026490013115108013,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d76,-20.0,0.002665987005457282,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d76,20.0,0.0023824493400752544,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d76,-40.0,0.0030166683718562126,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d76,40.0,0.0026771118864417076,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d100,0.0,0.0026704880874603987,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d100,-20.0,0.0028556324541568756,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d100,20.0,0.002524586161598563,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d100,-40.0,0.0031960138585418463,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o55,perf,perforated pyramid,perforated pyramid,17.67,0.55,0.5,0.05659,23,d100,40.0,0.0026983304414898157,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.55, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d00,0.0,0.003916767425835133,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d00,-20.0,0.003115402301773429,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d00,20.0,0.00303387688472867,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d00,-40.0,0.00527984369546175,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d00,40.0,0.0058642784133553505,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d76,0.0,0.003162788925692439,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d76,-20.0,0.003000616794452071,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d76,20.0,0.002828508149832487,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d76,-40.0,0.0036132235545665026,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d76,40.0,0.0035390027333050966,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d100,0.0,0.0029802077915519476,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d100,-20.0,0.003018653253093362,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d100,20.0,0.0027992557734251022,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d100,-40.0,0.003182757878676057,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
PF_p1767_o70,perf,perforated pyramid,perforated pyramid,17.67,0.7,0.5,0.05659,23,d100,40.0,0.0028764468152076006,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""nu"": 4, ""nv"": 6, ""open_frac"": 0.7, ""pitch"": 17.67, ""seed"": 23, ""wall"": 0.5}"
SP_p1767,floor,pyramid,solid pyramid,17.67,0.0,0.0,0.0,23,d00,0.0,0.002143154153600335,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.67, ""tip_flat"": 0.0}"
SP_p1767,floor,pyramid,solid pyramid,17.67,0.0,0.0,0.0,23,d00,-20.0,0.0021267503034323454,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.67, ""tip_flat"": 0.0}"
SP_p1767,floor,pyramid,solid pyramid,17.67,0.0,0.0,0.0,23,d00,20.0,0.002280488843098283,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.67, ""tip_flat"": 0.0}"
SP_p1767,floor,pyramid,solid pyramid,17.67,0.0,0.0,0.0,23,d00,-40.0,0.002017687540501356,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.67, ""tip_flat"": 0.0}"
SP_p1767,floor,pyramid,solid pyramid,17.67,0.0,0.0,0.0,23,d00,40.0,0.0019797298591583967,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.67, ""tip_flat"": 0.0}"
SP_p1767,floor,pyramid,solid pyramid,17.67,0.0,0.0,0.0,23,d76,0.0,0.0016719737323001027,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.67, ""tip_flat"": 0.0}"
