tag,family,topology,phi,seed,material,rho0,diffuse_frac,roughness,theta_in,theta_out,brdf,brdf_analytic,panel_mean,panel_p99,panel_max,panel_px,control_mean,control_expect,control_dev,sun_angle_deg,mm_per_px,res_x,res_y,samples,cycles_seed,margin_depths,params_json
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,-40.0,0.0016499925977884282,0.001649990389366511,0.0012639659689739347,0.0015577999036759137,0.006476467940956354,59427,0.012191959656774998,0.01219197597504636,1.338443530075929e-06,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,-30.0,0.0012190761268544997,0.0012190733777142026,0.0009338643867522478,0.0015600546728819608,0.005633688066154718,67239,0.012191948480904102,0.01219197597504636,2.255101413774166e-06,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,-20.0,0.0007812442531733313,0.0007812443414003796,0.0005984678864479065,0.0015712870983406902,0.0051606083288788795,73377,0.012191977351903915,0.01219197597504636,1.1293145244627903e-07,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,-10.0,0.0004097442832806719,0.0004097443295536889,0.00031388236675411463,0.001644576215185225,0.004307491704821587,76725,0.012191977351903915,0.01219197597504636,1.1293145244627903e-07,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,0.0,2.410440436732271e-05,2.41044070894681e-05,1.8465047105564736e-05,0.0002635956509038811,0.00041479241917841136,77841,0.012191977351903915,0.01219197597504636,1.1293145244627903e-07,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,10.0,3.0003122458530082e-05,3.0003125846826274e-05,2.298372783116065e-05,0.0002960305032320313,0.00044098575017414987,76725,0.012191977351903915,0.01219197597504636,1.1293145244627903e-07,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,20.0,4.287493950481606e-05,4.2874944346745255e-05,3.284411286585964e-05,0.00041753113968297847,0.0006933215190656483,73377,0.012191977351903915,0.01219197597504636,1.1293145244627903e-07,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,30.0,0.00012322210925211496,0.00012322183137376217,9.439339919481426e-05,0.0012829191493801758,0.0021939401049166918,67239,0.012191948480904102,0.01219197597504636,2.255101413774166e-06,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,40.0,0.00035732687315083434,0.0003573263948889928,0.0002737278991844505,0.0036089458642527446,0.0060270242393016815,59427,0.012191959656774998,0.01219197597504636,1.338443530075929e-06,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d65.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-30.0,-40.0,0.0012011262643665144,0.0012011246131935233,0.0010402044281363487,0.0012502971058711409,0.006837545428425074,59427,0.013783203437924385,0.013783222385544802,1.3746872746513429e-06,10.0,0.21501717876397763,1565,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 65.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
