tag,family,topology,diffuse_frac,pitch,depth,aspect,exposed_est,theta,rho,control,params_json
CONE_p0750_d20,cone3d,cone,d100,7.5,20.0,2.6666666666666665,0.0025796257624664436,-40.0,0.0034576498437672853,0.049956824630498886,"{""backing"": 2.0, ""depth"": 20.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}"
CONE_p0750_d20,cone3d,cone,d100,7.5,20.0,2.6666666666666665,0.0025796257624664436,20.0,0.0028620208613574505,0.04995568096637726,"{""backing"": 2.0, ""depth"": 20.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}"
CONE_p0750_d20,cone3d,cone,d100,7.5,20.0,2.6666666666666665,0.0025796257624664436,40.0,0.003415156388655305,0.049956146627664566,"{""backing"": 2.0, ""depth"": 20.0, ""depth_jitter"": 0.0, ""face_h"": 60.0, ""face_w"": 60.0, ""height_seg"": 12, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}"
SHIN_p0375_d20_t30_o114_k050,topo,shingle,d00,3.75,20.0,5.333333333333333,0.017705408255148526,0.0,0.000469257211079821,0.04999718442559242,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.05, ""tilt_deg"": 30.0, ""tilt_jitter"": 10.0, ""topology"": ""shingle""}"
SHIN_p0375_d20_t30_o114_k050,topo,shingle,d00,3.75,20.0,5.333333333333333,0.017705408255148526,-20.0,0.0007249811897054315,0.04999562352895737,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.05, ""tilt_deg"": 30.0, ""tilt_jitter"": 10.0, ""topology"": ""shingle""}"
SHIN_p0375_d20_t30_o114_k050,topo,shingle,d00,3.75,20.0,5.333333333333333,0.017705408255148526,-40.0,0.001677480060607195,0.04999477043747902,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.05, ""tilt_deg"": 30.0, ""tilt_jitter"": 10.0, ""topology"": ""shingle""}"
SHIN_p0375_d20_t30_o114_k050,topo,shingle,d00,3.75,20.0,5.333333333333333,0.017705408255148526,20.0,0.0006938875303603709,0.049995001405477524,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.05, ""tilt_deg"": 30.0, ""tilt_jitter"": 10.0, ""topology"": ""shingle""}"
SHIN_p0375_d20_t30_o114_k050,topo,shingle,d00,3.75,20.0,5.333333333333333,0.017705408255148526,40.0,0.001624876051209867,0.04999502748250961,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.05, ""tilt_deg"": 30.0, ""tilt_jitter"": 10.0, ""topology"": ""shingle""}"
SHIN_p0375_d20_t30_o114_k050,topo,shingle,d76,3.75,20.0,5.333333333333333,0.017705408255148526,0.0,0.0027134688571095467,0.04999718442559242,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.05, ""tilt_deg"": 30.0, ""tilt_jitter"": 10.0, ""topology"": ""shingle""}"
SHIN_p0375_d20_t30_o114_k050,topo,shingle,d76,3.75,20.0,5.333333333333333,0.017705408255148526,-20.0,0.0027698599733412266,0.04999562352895737,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.05, ""tilt_deg"": 30.0, ""tilt_jitter"": 10.0, ""topology"": ""shingle""}"
SHIN_p0375_d20_t30_o114_k050,topo,shingle,d76,3.75,20.0,5.333333333333333,0.017705408255148526,-40.0,0.003058980917558074,0.04999477043747902,"{""azimuth_jitter"": 180.0, ""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 3.75, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.05, ""tilt_deg"": 30.0, ""tilt_jitter"": 10.0, ""topology"": ""shingle""}"
