tag,family,theta,rho,ratio,control,depth_mm,pitch_mm,tip_mm,tip_fraction,aspect,lattice,tilt_deg,jitter,eff_overlap
J_jit45,cone3d,-20.0,5.134850653121248e-05,0.0010269705744128175,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,-10.0,5.5309552408289164e-05,0.0011061916086061252,0.04999997466802597,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,0.0,5.4451960750157014e-05,0.0010890396856138615,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,10.0,5.500334009411745e-05,0.0011000673592199044,0.04999997466802597,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,20.0,5.1533555961214006e-05,0.0010306715646121707,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,30.0,5.776514808530919e-05,0.0011553034609517138,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,40.0,7.54807551857084e-05,0.001509615643594793,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,50.0,0.0001257077674381435,0.00251415624789521,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,60.0,0.0003176990430802107,0.0063539836073744985,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,70.0,0.0010540998773649335,0.021082005086811215,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_jit45,cone3d,80.0,0.002602938562631607,0.052058312796609656,0.05000044032931328,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,0.0,0.45,1.9
J_d80_jit30,cone3d,-80.0,0.001263905898667872,0.025278123246784887,0.049999989569187164,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,-70.0,0.00032232809462584555,0.006446564197987926,0.04999998211860657,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,-60.0,0.00011809624993475154,0.0023619260193628007,0.04999997839331627,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,-50.0,6.669526192126796e-05,0.0013339057154672172,0.04999998211860657,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,-40.0,4.94608175358735e-05,0.0009892167044889316,0.04999998211860657,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,-30.0,4.19851130573079e-05,0.0008397026240099385,0.04999997839331627,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,-20.0,3.918753645848483e-05,0.0007837510678549255,0.04999997839331627,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,-10.0,3.959481546189636e-05,0.0007918967104440653,0.04999997466802597,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,0.0,4.436482777236961e-05,0.0008872969388782788,0.04999997839331627,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,10.0,3.839802593574859e-05,0.0007679609077942873,0.04999997466802597,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,20.0,3.784973523579538e-05,0.0007569950318389524,0.04999997839331627,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,30.0,4.083412932232022e-05,0.0008166829393626041,0.04999997839331627,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,40.0,4.8258261813316494e-05,0.0009651655814364397,0.04999998211860657,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,50.0,6.424609455280006e-05,0.0012849223505800428,0.04999998211860657,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,60.0,0.00011365632235538214,0.002273127429402552,0.04999997839331627,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,70.0,0.0003114220453426242,0.0062284431343173265,0.04999998211860657,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d80_jit30,cone3d,80.0,0.0012764779385179281,0.02552933394407688,0.05000044032931328,80.0,13.0,0.8,0.003434412997366567,6.153846153846154,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,-80.0,0.0009832599898800254,0.019665203900081734,0.049999989569187164,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,-70.0,0.00026319996686652303,0.005264001219883997,0.04999998211860657,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,-60.0,0.00010883052163990214,0.002176611373385114,0.04999997839331627,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,-50.0,6.369561742758378e-05,0.0012739128041383966,0.04999998211860657,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,-40.0,4.7876823373371735e-05,0.0009575368099092832,0.04999998211860657,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,-30.0,4.155157148488797e-05,0.00083103178881458,0.04999997839331627,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,-20.0,3.8396407035179436e-05,0.0007679284725513415,0.04999997839331627,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,-10.0,3.786883462453261e-05,0.0007573770762077807,0.04999997466802597,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,0.0,4.456195529201068e-05,0.0008912394909748098,0.04999997839331627,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,10.0,3.7330715713324025e-05,0.0007466146925309606,0.04999997466802597,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,20.0,3.769840986933559e-05,0.0007539685232019004,0.04999997839331627,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,30.0,3.994505823357031e-05,0.0007989015099036513,0.04999997839331627,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
J_d120_jit30,cone3d,40.0,4.558649379760027e-05,0.0009117302020121344,0.04999998211860657,120.0,13.0,0.8,0.003434412997366567,9.23076923076923,hex,0.0,0.3,1.6
