tag,family,topology,phi,seed,material,rho0,diffuse_frac,roughness,theta_in,theta_out,brdf,brdf_analytic,panel_mean,panel_p99,panel_max,panel_px,control_mean,control_expect,control_dev,sun_angle_deg,mm_per_px,res_x,res_y,samples,cycles_seed,margin_depths,params_json
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,-40.0,0.0016374072611700118,0.0016374051946713797,0.0012543251505121589,0.001557417418807745,0.0015659587224945426,59427,0.012191960588097572,0.01219197597504636,1.262055373101076e-06,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,-30.0,0.001195975614578797,0.0011959731916076168,0.0009161686175502837,0.0015588079486042261,0.0015677427873015404,67239,0.012191951274871826,0.01219197597504636,2.0259369428496066e-06,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,-20.0,0.0007687143594943193,0.0007687143875856752,0.0005888693849556148,0.0015691377269104123,0.001584168174304068,73377,0.01219197642058134,0.01219197597504636,3.654329547142598e-08,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,-10.0,0.0004026232182635966,0.0004026232329767758,0.00030842729029245675,0.0016398862097412347,0.0016612359322607517,76725,0.01219197642058134,0.01219197597504636,3.654329547142598e-08,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,0.0,2.3934911004204635e-05,2.3934913707208898e-05,1.8335207641939633e-05,0.00026180512504652147,0.0003989266697317362,77841,0.012191977351903915,0.01219197597504636,1.1293145244627903e-07,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,10.0,2.9277667930920938e-05,2.9277669000823405e-05,2.242799564555753e-05,0.00029357318300753826,0.0004932248848490417,76725,0.01219197642058134,0.01219197597504636,3.654329547142598e-08,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,20.0,4.1786837097200106e-05,4.178683862422884e-05,3.201057552359998e-05,0.0004155442793853581,0.0006773879285901785,73377,0.01219197642058134,0.01219197597504636,3.654329547142598e-08,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,30.0,0.0001224437111166782,0.00012244346305344042,9.379713446833193e-05,0.0012809809180907882,0.0021336409263312817,67239,0.012191951274871826,0.01219197597504636,2.0259369428496066e-06,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-40.0,40.0,0.00035814337852410133,0.00035814292652732615,0.00027435339870862663,0.00362232394516468,0.005459595937281847,59427,0.012191960588097572,0.01219197597504636,1.262055373101076e-06,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
hc_p06.5_d80.0_w0.03_f015,topo,honeycomb,0.0,23,musou_fit,0.00998,0.76,0.3,-30.0,-40.0,0.0011874428727732722,0.0011874412404106656,0.0010283542796969414,0.0012308512232266366,0.0013218853855505586,59427,0.013783203437924385,0.013783222385544802,1.3746872746513429e-06,10.0,0.21501191889844432,1719,296,128,,2.0,"{""backing"": 2.0, ""cell_lean_domain"": 16.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 6.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.03, ""wall_top"": 0.03}"
