tag,family,topology,shape,aspect,pitch,seed,diffuse_frac,theta,rho,control,params_json
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d00,-40.0,0.004571574740111828,0.0499824583530426,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d00,40.0,0.0047100018709897995,0.049977462738752365,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d76,0.0,0.001674639293923974,0.049492247402668,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d76,-20.0,0.0019250353798270226,0.04954567551612854,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d76,20.0,0.0021796179935336113,0.04956516623497009,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d76,-40.0,0.0028359300922602415,0.0496501550078392,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d76,40.0,0.002975169802084565,0.049645621329545975,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d100,0.0,0.0015678827185183764,0.049487121403217316,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d100,-20.0,0.0019853217527270317,0.04953986033797264,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d100,20.0,0.002212842693552375,0.04955969750881195,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d100,-40.0,0.002464730991050601,0.049545176327228546,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_trn_a283,floor,truncated pyramid,truncated pyramid,2.83,17.6678,23,d100,40.0,0.002554777543991804,0.04954038932919502,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 17.6678445229682, ""tip_flat"": 3.53356890459364}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d00,0.0,0.0009860553545877337,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d00,-20.0,0.00018638616893440485,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d00,20.0,0.0001858475006883964,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d00,-40.0,0.0002017638908000663,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d00,40.0,0.00019921010243706405,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d76,0.0,0.0018947954522445798,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d76,-20.0,0.002024661051109433,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d76,20.0,0.001988159492611885,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d76,-40.0,0.0028270483016967773,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d76,40.0,0.0027924953028559685,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d100,0.0,0.002213476924225688,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d100,-20.0,0.002611452480778098,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d100,20.0,0.002556769410148263,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d100,-40.0,0.0036722132936120033,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_wdg_a283,ridge,wedge,wedge,2.83,17.6678,23,d100,40.0,0.0036089932546019554,0.04999997094273567,"{""arc_segments"": 24, ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""micro_depth"": 0.0, ""micro_pitch"": 0.0, ""pitch_jitter"": 0.0, ""pitch_mean"": 17.6678445229682, ""pitch_seed"": 23, ""tip_width"": 0.08, ""valley_round"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d00,0.0,0.0021498408168554306,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d00,-20.0,0.0019966938998550177,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d00,20.0,0.002013019286096096,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d00,-40.0,0.0027401347178965807,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d00,40.0,0.0027228344697505236,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d76,0.0,0.0013886092929169536,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d76,-20.0,0.0016877305461093783,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d76,20.0,0.001705175032839179,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
AN_pyr_a400,floor,pyramid,pyramid,4.0,12.5,23,d76,-40.0,0.0021177164744585752,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 0.0}"
