tag,mode,theta,ratio_vs_flat,panel_mean,control_mean,panel_p99,panel_max,rho_slat,spec_roughness,depth_mm,pitch_mm,tip_width_mm,tip_fraction,half_angle_deg,est_bounces,predicted_return,png
B_d100_g45,hemi_view,0.0,0.0029226218872671532,0.0001461310312151909,0.04999997839331627,0.0009134228457696736,0.0010423378553241491,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+00.0.png
B_d100_g45,hemi_view,10.0,0.0022987219310430587,0.00011493604688439518,0.04999997839331627,0.0007588351145386696,0.0008866924326866865,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+10.0.png
B_d100_g45,hemi_view,20.0,0.0025940017621933265,0.00012970004172530025,0.04999998211860657,0.0007129436708055437,0.0009025567560456693,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+20.0.png
B_d100_g45,hemi_view,30.0,0.0031230150599932094,0.0001561507087899372,0.049999985843896866,0.0007158093503676355,0.000829468946903944,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+30.0.png
B_d100_g45,hemi_view,40.0,0.004088255525464306,0.00020441270316950977,0.04999998211860657,0.0007428592070937157,0.0008768725674599409,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+40.0.png
B_d100_g45,hemi_view,50.0,0.006029423054256112,0.000301471067359671,0.049999985843896866,0.0008502629352733493,0.001018894137814641,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+50.0.png
B_d100_g45,hemi_view,60.0,0.010220715133537568,0.0005110354977659881,0.04999997466802597,0.0010940668871626258,0.0012642745859920979,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+60.0.png
B_d100_g45,hemi_view,70.0,0.020089275403210666,0.001004463410936296,0.04999998211860657,0.0016708802431821823,0.0018386458978056908,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+70.0.png
B_d100_g45,hemi_view,80.0,0.04222000432878823,0.0021109997760504484,0.049999989569187164,0.002575664082542062,0.0026627182960510254,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__hemi_view_th+80.0.png
B_d100_g45,angle,-60.0,0.0025443387413646894,2.0247209249646403e-05,0.00795774906873703,0.00026567079476080835,0.0002766473335213959,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-60.0.png
B_d100_g45,angle,-55.0,0.002388424783045145,2.1803340132464655e-05,0.00912875309586525,0.0002627598005346954,0.000274727150099352,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-55.0.png
B_d100_g45,angle,-50.0,0.002428010823126546,2.4839240722940303e-05,0.010230284184217453,0.00028533488512039185,0.00030249389237724245,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-50.0.png
B_d100_g45,angle,-45.0,0.0026218696361749623,2.950640737253707e-05,0.011253956705331802,0.00033707162947393954,0.0003653474850580096,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-45.0.png
B_d100_g45,angle,-40.0,0.0029181531125117306,3.5578053939389065e-05,0.01219197642058134,0.00040733159403316677,0.0004519189242273569,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-40.0.png
B_d100_g45,angle,-35.0,0.003196497232008322,4.167340375715867e-05,0.013037209399044514,0.0004834617138840258,0.0005352194420993328,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-35.0.png
B_d100_g45,angle,-30.0,0.003299664130380213,4.548000651993789e-05,0.013783222995698452,0.0005122066359035671,0.0005680134636349976,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-30.0.png
B_d100_g45,angle,-25.0,0.003176366740846615,4.581698158290237e-05,0.014424336142838001,0.00047291434020735323,0.0005253063281998038,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-25.0.png
B_d100_g45,angle,-20.0,0.0029654322162368974,4.4350046664476395e-05,0.014955677092075348,0.0003887850034516305,0.00043200954678468406,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-20.0.png
B_d100_g45,angle,-15.0,0.002871445357384337,4.414327486301772e-05,0.015373189933598042,0.00030066404724493623,0.00033412862103432417,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-15.0.png
B_d100_g45,angle,-10.0,0.003048706706038179,4.778452785103582e-05,0.01567370444536209,0.0002358921483391896,0.0002597150159999728,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-10.0.png
B_d100_g45,angle,-5.0,0.0058968315417657225,9.349386527901515e-05,0.015854932367801666,0.0007019893964752555,0.0008516472880728543,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th-05.0.png
B_d100_g45,angle,0.0,0.007474880498303947,0.00011896611249540001,0.01591545343399048,0.0007722519221715629,0.0009109938400797546,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+00.0.png
B_d100_g45,angle,5.0,0.005903579327141094,9.36008509597741e-05,0.015854932367801666,0.0007091958541423082,0.000857040286064148,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+05.0.png
B_d100_g45,angle,10.0,0.003001434372027543,4.704359525931068e-05,0.01567370444536209,0.0002382156380917877,0.00026056691422127187,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+10.0.png
B_d100_g45,angle,15.0,0.0028288950844541113,4.348913353169337e-05,0.015373187139630318,0.00030380592215806246,0.00034021734609268606,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+15.0.png
B_d100_g45,angle,20.0,0.002926874000803685,4.3773368815891445e-05,0.014955672435462475,0.0003903729375451803,0.00044380975305102766,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+20.0.png
B_d100_g45,angle,25.0,0.0031390960809051386,4.52793829026632e-05,0.01442433800548315,0.0004735550901386887,0.0005427118157967925,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+25.0.png
B_d100_g45,angle,30.0,0.0032631503636511307,4.497673216974363e-05,0.013783223927021027,0.0005120310233905911,0.0005880683893337846,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+30.0.png
B_d100_g45,angle,35.0,0.0031608318274681385,4.120842640986666e-05,0.013037209399044514,0.000483155541587621,0.0005527838948182762,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+35.0.png
B_d100_g45,angle,40.0,0.0028816085421244386,3.513250339892693e-05,0.01219197642058134,0.0004101242229808122,0.00046425123582594097,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+40.0.png
B_d100_g45,angle,45.0,0.002584694426036024,2.908803435275331e-05,0.011253954842686653,0.00033447128953412175,0.000371713686035946,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+45.0.png
B_d100_g45,angle,50.0,0.002388861142079736,2.4438728360109963e-05,0.010230284184217453,0.00028333807131275535,0.00030531431548297405,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+50.0.png
B_d100_g45,angle,55.0,0.0023473889140922743,2.1428733816719614e-05,0.00912875309586525,0.00025918660685420036,0.00027290923753753304,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+55.0.png
B_d100_g45,angle,60.0,0.0024978273931990937,1.9877081285812892e-05,0.007957748137414455,0.00026303238701075315,0.00027757222414948046,0.005,0.45,100.0,20.0,0.2,0.01,5.710593137499643,7.880092122917908,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d100_g45__angle_th+60.0.png
B_d150_g05,hemi_view,-80.0,0.0035389007932634816,0.00017694500274956226,0.049999989569187164,0.0005719412001781166,0.0006106781656853855,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th-80.0.png
B_d150_g05,hemi_view,-70.0,0.0019018195851694055,9.509094525128603e-05,0.04999998211860657,0.0005989577039144933,0.0006249993457458913,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th-70.0.png
B_d150_g05,hemi_view,-60.0,0.0010099270753798344,5.049632818554528e-05,0.04999997466802597,0.0004309234500396997,0.0005474594072438776,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th-60.0.png
B_d150_g05,hemi_view,-50.0,0.0008975269514817682,4.487633486860432e-05,0.049999985843896866,0.0005338533082976937,0.0005599624128080904,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th-50.0.png
B_d150_g05,hemi_view,-40.0,0.0008300081448146399,4.1500392399029806e-05,0.04999998211860657,0.0005729160038754344,0.0006249991711229086,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th-40.0.png
B_d150_g05,hemi_view,-30.0,0.0007895048527368114,3.947523146052845e-05,0.049999985843896866,0.0006249996367841959,0.0006511053070425987,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th-30.0.png
B_d150_g05,hemi_view,-20.0,0.0007480654805033882,3.740326064871624e-05,0.04999998211860657,0.0006249996367841959,0.0006510948878712952,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th-20.0.png
B_d150_g05,hemi_view,-10.0,0.0007197862778378957,3.5989298339700326e-05,0.04999997839331627,0.0006119788740761578,0.0006770829786546528,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th-10.0.png
B_d150_g05,hemi_view,0.0,0.0007763619659067617,3.881808152073063e-05,0.04999997839331627,0.0005219400627538562,0.000612695119343698,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+00.0.png
B_d150_g05,hemi_view,10.0,0.0007202585604507216,3.601291246013716e-05,0.04999997839331627,0.0006249996949918568,0.0006770829786546528,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+10.0.png
B_d150_g05,hemi_view,20.0,0.0007472704363305565,3.736350845429115e-05,0.04999998211860657,0.000638020399492234,0.0006770829204469919,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+20.0.png
B_d150_g05,hemi_view,30.0,0.0007868365400455037,3.9341815863735974e-05,0.049999985843896866,0.0005989579949527979,0.0006510413368232548,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+30.0.png
B_d150_g05,hemi_view,40.0,0.000826903638109562,4.134516711928882e-05,0.04999998211860657,0.0005729160620830953,0.0006120349862612784,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+40.0.png
B_d150_g05,hemi_view,50.0,0.0008923583280080294,4.461790376808494e-05,0.049999985843896866,0.0005078117246739566,0.0005468740127980709,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+50.0.png
B_d150_g05,hemi_view,60.0,0.0010084529656203588,5.04226227349136e-05,0.04999997466802597,0.0004309169889893383,0.000521611946169287,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+60.0.png
B_d150_g05,hemi_view,70.0,0.0018740565582529812,9.370279440190643e-05,0.04999998211860657,0.0005598952411673963,0.0005989575292915106,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+70.0.png
B_d150_g05,hemi_view,80.0,0.003476844137826084,0.00017384217062499374,0.049999989569187164,0.0005283905193209648,0.0005479410756379366,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__hemi_view_th+80.0.png
B_d150_g05,angle,-60.0,0.008356841628798553,6.650164868915454e-05,0.00795774906873703,0.001649846788495779,0.00510813482105732,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-60.0.png
B_d150_g05,angle,-55.0,1.0267698965197484e-06,9.37312982784988e-09,0.009128754027187824,1.4921910462817323e-07,3.8192081319721183e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-55.0.png
B_d150_g05,angle,-50.0,1.0875740422561208e-06,1.1126191523658235e-08,0.010230284184217453,1.6382639955736522e-07,2.497692150882358e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-50.0.png
B_d150_g05,angle,-45.0,2.3109883692692057e-06,2.6007763054280986e-08,0.011253956705331802,4.088755076736561e-07,4.934416892865556e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-45.0.png
B_d150_g05,angle,-40.0,9.391701861489204e-06,1.1450340764440625e-07,0.01219197642058134,1.8943928807857446e-06,2.246746589662507e-06,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-40.0.png
B_d150_g05,angle,-35.0,0.0001348893548939226,1.7585807654540986e-06,0.013037209399044514,2.979002420033794e-05,3.5686833143699914e-05,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-35.0.png
B_d150_g05,angle,-30.0,6.6710564181263265,0.09194865822792053,0.013783222995698452,1.5781384706497192,2.122623920440674,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-30.0.png
B_d150_g05,angle,-25.0,0.00012211852424295002,1.7614786429476226e-06,0.014424336142838001,2.983880949614104e-05,3.476584606687538e-05,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-25.0.png
B_d150_g05,angle,-20.0,7.835257782218694e-06,1.1718158532403322e-07,0.014955677092075348,1.8908759784608264e-06,2.212835852333228e-06,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-20.0.png
B_d150_g05,angle,-15.0,1.9889684075165577e-06,3.057678910067807e-08,0.015373189933598042,3.9939627072271833e-07,4.5721992592007155e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-15.0.png
B_d150_g05,angle,-10.0,1.2126489979648315e-06,1.9006701990065267e-08,0.01567370444536209,1.5119312024580722e-07,2.2048509151773032e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-10.0.png
B_d150_g05,angle,-5.0,2.003200382844855e-06,3.176060658915958e-08,0.015854932367801666,4.1270283190897317e-07,1.7453930922783911e-06,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th-05.0.png
B_d150_g05,angle,0.0,0.017636389519440708,0.00028069113614037633,0.01591545343399048,0.004105602856725454,0.009069778025150299,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+00.0.png
B_d150_g05,angle,5.0,1.975469827386111e-06,3.132094050783962e-08,0.015854932367801666,3.8961221093813947e-07,1.65647588801221e-06,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+05.0.png
B_d150_g05,angle,10.0,1.2036888461250066e-06,1.8866263218342283e-08,0.01567370444536209,1.5262695285400696e-07,4.451636357316602e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+10.0.png
B_d150_g05,angle,15.0,1.9802609942074075e-06,3.044292284926087e-08,0.015373187139630318,3.995908741671883e-07,4.6622207605651056e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+15.0.png
B_d150_g05,angle,20.0,7.819943500108827e-06,1.1695251345145152e-07,0.014955672435462475,1.890123485281947e-06,2.2227957288123434e-06,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+20.0.png
B_d150_g05,angle,25.0,0.00012194256755495702,1.758940811669163e-06,0.01442433800548315,2.9796756280120462e-05,3.4795451938407496e-05,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+25.0.png
B_d150_g05,angle,30.0,6.637171863285175,0.09148162603378296,0.013783223927021027,1.5721056461334229,2.167080879211426,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+30.0.png
B_d150_g05,angle,35.0,0.00013480414127617574,1.757469817675883e-06,0.013037209399044514,2.985290120705031e-05,3.5520788514986634e-05,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+35.0.png
B_d150_g05,angle,40.0,9.37892698707133e-06,1.1434765667672764e-07,0.01219197642058134,1.8955295217892854e-06,2.2511082988785347e-06,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+40.0.png
B_d150_g05,angle,45.0,2.303950694810061e-06,2.5928557079168968e-08,0.011253954842686653,4.0985580085362017e-07,5.869604251529381e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+45.0.png
B_d150_g05,angle,50.0,1.0811911425985442e-06,1.1060892646241882e-08,0.010230284184217453,1.6567815919188433e-07,5.801302336294611e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+50.0.png
B_d150_g05,angle,55.0,1.0227783857878703e-06,9.336692308181682e-09,0.009128754027187824,1.4769979372886155e-07,8.9376476353209e-07,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+55.0.png
B_d150_g05,angle,60.0,0.008484272813356137,6.75157061778009e-05,0.007957748137414455,0.0016428257804363966,0.004962087608873844,0.005,0.05,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g05__angle_th+60.0.png
B_d150_g15,hemi_view,-80.0,0.007906500153295727,0.0003953249251935631,0.049999989569187164,0.0011576843680813909,0.001313338871113956,0.005,0.15,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g15__hemi_view_th-80.0.png
B_d150_g15,hemi_view,-70.0,0.002297921113112669,0.00011489601456560194,0.04999998211860657,0.0006253097089938819,0.0006645084358751774,0.005,0.15,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g15__hemi_view_th-70.0.png
B_d150_g15,hemi_view,-60.0,0.0012818158520924146,6.409076013369486e-05,0.04999997466802597,0.0004954718169756234,0.0005994345992803574,0.005,0.15,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g15__hemi_view_th-60.0.png
B_d150_g15,hemi_view,-50.0,0.0009726821579461694,4.8634094127919525e-05,0.049999985843896866,0.0005340166389942169,0.0005860031815245748,0.005,0.15,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g15__hemi_view_th-50.0.png
B_d150_g15,hemi_view,-40.0,0.0008740501140805369,4.370249007479288e-05,0.04999998211860657,0.0005728735122829676,0.0006250709993764758,0.005,0.15,150.0,20.0,0.2,0.01,3.8140748342903543,11.79840510611604,0.0063,/Users/hojunsong/Desktop/SpillSinkSimulator/project/renders/ridge_best/B_d150_g15__hemi_view_th-40.0.png
