tag,family,topology,wall_top,seed,diffuse_frac,theta,rho,control,params_json
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d00,20.0,0.00025412297691218555,0.04954754188656807,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d00,-40.0,0.0004344480112195015,0.04953513666987419,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d00,40.0,0.0004529870057012886,0.04953470826148987,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d76,0.0,9.897365816868842e-05,0.04957800731062889,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d76,-20.0,0.0002517632092349231,0.04956238344311714,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d76,20.0,0.0002568947966210544,0.04954754188656807,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d76,-40.0,0.0004344373301137239,0.04953513666987419,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d76,40.0,0.0004529822326730937,0.04953470826148987,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d100,0.0,9.738313383422792e-05,0.04957800731062889,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d100,-20.0,0.0002540027198847383,0.04956238344311714,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d100,20.0,0.0002598596620373428,0.04954754188656807,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d100,-40.0,0.0004344338667578995,0.04953513666987419,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
P72_boxtex,stack,box_textured_walls_surrogate,0.5,23,d100,40.0,0.0004529812140390277,0.04953470826148987,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 20.0, ""bot_params"": {""margin_depth_ref"": 240.0, ""pitch"": 4.0, ""tip_flat"": 0.1}, ""face_h"": 240.0, ""face_w"": 240.0, ""margin_depths"": 0.5, ""seed"": 23, ""surrogate_wall_body"": 0.0021, ""top"": ""comb"", ""top_depth"": 220.0, ""top_params"": {""jitter"": 0.0, ""pitch"": 110.0, ""wall_bot"": 3.0, ""wall_top"": 0.5}, ""winding"": ""out""}"
