tag,family,topology,shape,aspect,pitch,seed,diffuse_frac,theta,rho,control,params_json
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d00,40.0,0.0030406878795474768,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d76,0.0,0.0014468454755842686,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d76,-20.0,0.0017752331914380193,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d76,20.0,0.001782029285095632,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d76,-40.0,0.002419322030618787,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d76,40.0,0.0024256608448922634,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d100,0.0,0.0012938492000102997,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d100,-20.0,0.0018140687607228756,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d100,20.0,0.0018172527197748423,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d100,-40.0,0.0024585595820099115,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_cnv_a400,floor,convoluted,convoluted,4.0,12.5,23,d100,40.0,0.0024552601389586926,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 12.5}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d00,0.0,0.002211166312918067,0.049383651465177536,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d00,-20.0,0.0018593668937683105,0.049346767365932465,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d00,20.0,0.001868914463557303,0.04934654384851456,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d00,-40.0,0.0020871039014309645,0.04932944104075432,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d00,40.0,0.002100894693285227,0.049334313720464706,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d76,0.0,0.0023866009432822466,0.049361348152160645,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d76,-20.0,0.0026438385248184204,0.04932359606027603,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d76,20.0,0.0026306933723390102,0.04932199418544769,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
AN_hol_a400,stack,hollow pyramid,hollow pyramid,4.0,12.5,23,d76,-40.0,0.003259839490056038,0.04930488392710686,"{""backing"": 2.0, ""bot_depth"": 3.0, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""top_depth"": 47.0}"
