tag,family,topology,process,feature,seed,diffuse_frac,tube,tube_kind,tube_pitch,tube_wall,tube_depth,floor,floor_depth,floor_pitch,depth,aspect,exposed_est,theta,rho,control,params_json
CF_cone_pyramid_d30_s23,floor,cone/pyramid,press,0.1,23,d100,cone_p550,cone,5.5,0.4,47.0,pyramid,3.0,2.0,50.0,9.090909090909092,0.00479682476491694,-40.0,0.0022281419951468706,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_pyramid_d30_s23,floor,cone/pyramid,press,0.1,23,d100,cone_p550,cone,5.5,0.4,47.0,pyramid,3.0,2.0,50.0,9.090909090909092,0.00479682476491694,20.0,0.0014959158143028617,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_pyramid_d30_s23,floor,cone/pyramid,press,0.1,23,d100,cone_p550,cone,5.5,0.4,47.0,pyramid,3.0,2.0,50.0,9.090909090909092,0.00479682476491694,40.0,0.0021938285790383816,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""pyramid"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0, ""pitch"": 2.0, ""tip_flat"": 0.1}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_gap_d30_s23,floor,cone/gap,mould,0.4,23,d00,cone_p550,cone,5.5,0.4,47.0,gap,3.0,0.0,50.0,9.090909090909092,0.00479682476491694,0.0,0.0017960021505132318,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""gap"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_gap_d30_s23,floor,cone/gap,mould,0.4,23,d00,cone_p550,cone,5.5,0.4,47.0,gap,3.0,0.0,50.0,9.090909090909092,0.00479682476491694,-20.0,0.0014430837472900748,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""gap"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_gap_d30_s23,floor,cone/gap,mould,0.4,23,d00,cone_p550,cone,5.5,0.4,47.0,gap,3.0,0.0,50.0,9.090909090909092,0.00479682476491694,-40.0,0.0022153262980282307,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""gap"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_gap_d30_s23,floor,cone/gap,mould,0.4,23,d00,cone_p550,cone,5.5,0.4,47.0,gap,3.0,0.0,50.0,9.090909090909092,0.00479682476491694,20.0,0.0014171293005347252,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""gap"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_gap_d30_s23,floor,cone/gap,mould,0.4,23,d00,cone_p550,cone,5.5,0.4,47.0,gap,3.0,0.0,50.0,9.090909090909092,0.00479682476491694,40.0,0.002142298733815551,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""gap"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_gap_d30_s23,floor,cone/gap,mould,0.4,23,d76,cone_p550,cone,5.5,0.4,47.0,gap,3.0,0.0,50.0,9.090909090909092,0.00479682476491694,0.0,0.0010505858808755875,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""gap"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
CF_cone_gap_d30_s23,floor,cone/gap,mould,0.4,23,d76,cone_p550,cone,5.5,0.4,47.0,gap,3.0,0.0,50.0,9.090909090909092,0.00479682476491694,-20.0,0.0014197005657479167,0.04999997094273567,"{""backing"": 2.0, ""bot"": ""gap"", ""bot_depth"": 3.0, ""bot_params"": {""margin_depth_ref"": 50.0}, ""face_h"": 60.0, ""face_w"": 60.0, ""margin_depths"": 2.0, ""seed"": 23, ""top"": ""cone"", ""top_depth"": 47.0, ""top_params"": {""depth_jitter"": 0.0, ""height_seg"": 12, ""jitter"": 0.3, ""pitch"": 5.5, ""profile_power"": 1.0, ""radial_seg"": 24, ""tip_radius"": 0.2}}"
